age,NumberOfDependents,MonthlyIncome,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,RevolvingUtilizationOfUnsecuredLines,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,NumberOfTimes90DaysLate,imputed_income
38,0.0,4250.0,0.391437309,10,2,0.0,0,0,0,0.0
60,0.0,1.0,2.4702802109800093,3,0,0.069562193,1,0,0,0.0
40,2.0,9700.0,0.299041336,11,2,0.007189449,0,0,0,0.0
32,0.0,5437.0,0.08644473054993562,14,0,0.637543111,0,0,0,1.0
29,0.0,5437.0,0.0,1,0,0.0,0,0,0,1.0
36,0.0,5437.0,0.19275335663049475,7,1,0.056840903,0,0,0,1.0
66,0.0,5500.0,0.14706417,8,2,0.064749945,0,0,0,0.0
55,0.0,9708.0,0.369142033,12,2,0.898717919,0,0,0,0.0
55,,5437.0,0.0025749494206363803,4,0,0.019999206,0,0,0,1.0
58,1.0,5386.0,0.348060145,9,1,0.00254711,0,0,0,0.0
84,0.0,8500.0,0.006116927,18,0,0.007591686,0,0,0,0.0
32,0.0,7384.0,0.353825322,5,2,0.072747833,0,0,0,0.0
71,0.0,5437.0,0.017840720985837777,11,0,0.043363907,0,0,0,1.0
61,1.0,10400.0,0.356023459,10,3,0.171318271,1,0,0,0.0
58,1.0,3100.0,0.496936472,13,1,0.057272068,0,0,0,0.0
38,2.0,3201.0,0.048407245,2,0,0.741179831,0,1,0,0.0
54,0.0,5437.0,0.5081846606584514,5,1,0.0,0,0,0,1.0
42,3.0,2511.0,0.404856688,10,1,0.245250678,0,0,0,0.0
68,0.0,5300.0,0.476891153,10,2,0.040166244,1,0,0,0.0
52,0.0,5437.0,0.11237814971491632,4,1,0.000535695,0,0,0,1.0
54,0.0,7583.0,0.718881857,18,2,0.731121134,0,0,0,0.0
29,0.0,4342.0,0.011512779,5,0,0.0,0,0,0,0.0
57,1.0,5627.0,1.441719972,14,2,0.280460218,0,0,0,0.0
59,0.0,10666.0,0.333083341,9,2,0.12414219,0,0,0,0.0
34,0.0,4000.0,0.158460385,3,0,0.9999999,1,0,0,0.0
51,1.0,23000.0,0.056773278,12,2,0.871229746,0,1,0,0.0
42,0.0,7833.0,0.344268573,6,1,0.9999999,0,0,0,0.0
43,2.0,5437.0,0.3032922567592422,7,0,0.935370081,0,0,0,1.0
65,0.0,5437.0,0.11384954938385139,8,1,0.243720031,0,0,0,1.0
51,0.0,4000.0,1.805548613,12,5,1.0929557681400022,2,0,0,0.0
54,1.0,3862.0,0.302355682,8,1,0.023666141,0,0,0,0.0
56,1.0,5737.0,0.891948414,14,2,0.860210257,0,0,0,0.0
60,0.0,5870.0,0.032192131,2,0,0.181423388,0,0,0,0.0
68,0.0,8666.0,0.213453329,10,1,0.007373835,0,0,0,0.0
87,0.0,4100.0,0.007559132,3,0,0.034654601,0,0,0,0.0
49,2.0,5167.0,0.451818885,28,1,0.182108201,1,0,0,0.0
55,0.0,6444.0,0.076338247,5,1,0.058783615,0,0,0,0.0
59,0.0,5437.0,0.0007356998344675372,3,0,0.01071352,0,0,0,1.0
56,0.0,6340.0,0.470745939,16,1,0.214833722,0,0,0,0.0
77,0.0,1600.0,1.420362274,19,1,0.168635585,0,0,0,0.0
44,2.0,2944.0,2.205432937,6,2,0.981486243,0,0,0,0.0
54,2.0,18629.0,0.193129361,4,2,0.349820024,0,0,0,0.0
27,1.0,1200.0,0.051623647,1,0,0.129568106,0,0,1,0.0
50,1.0,5000.0,0.796040792,5,2,0.9999999,0,0,0,0.0
63,0.0,5437.0,0.24480411991907303,6,2,0.105618399,0,0,0,1.0
32,1.0,3200.0,0.208997188,13,0,0.213170907,0,0,0,0.0
89,0.0,4166.0,0.007439405,11,0,0.013842194,0,0,0,0.0
67,4.0,9333.0,0.48971502,8,2,0.027881623,1,0,0,0.0
47,3.0,2500.0,0.912834866,2,1,0.9999999,0,0,0,0.0
51,0.0,8702.0,0.4545559,15,2,0.784743287,1,3,3,0.0
45,0.0,5437.0,0.35589479492367115,9,0,0.46626425,0,0,0,1.0
37,2.0,12500.0,0.294296456,12,4,0.298394212,1,0,0,0.0
32,0.0,2400.0,0.450645564,8,1,0.087269278,0,0,0,0.0
31,0.0,2666.0,0.223472066,3,0,0.282071793,0,0,0,0.0
50,3.0,9416.0,0.403206966,39,1,0.114633914,0,0,0,0.0
51,0.0,20000.0,0.00959952,3,0,0.567262291,0,0,0,0.0
34,0.0,2100.0,0.275583056,6,0,0.653258338,0,0,0,0.0
41,2.0,7041.0,0.054529963,5,0,0.0,0,0,0,0.0
62,1.0,3300.0,0.039382005,9,0,0.027292011,0,0,0,0.0
43,3.0,4997.0,0.24869948,7,0,0.504368947,0,0,0,0.0
44,1.0,3333.0,0.209058188,7,0,0.29822289,0,0,0,0.0
51,1.0,3553.0,0.224535734,2,1,0.0,0,0,0,0.0
48,3.0,7933.0,0.40408369,5,2,0.577995868,0,0,0,0.0
51,3.0,3574.0,0.592447552,9,2,0.265911333,0,0,0,0.0
68,0.0,10500.0,0.201599848,16,1,0.015784824,0,0,0,0.0
53,3.0,2200.0,0.6324398,11,1,0.038778214,0,0,0,0.0
61,0.0,6150.0,0.321898878,6,2,0.0,0,0,0,0.0
25,0.0,1800.0,0.010549695,2,0,0.662337662,0,0,0,0.0
33,1.0,5437.0,0.32701857642082033,12,2,0.106394881,0,0,0,1.0
61,0.0,4500.0,0.396134192,6,1,0.408437292,0,0,0,0.0
33,0.0,6167.0,0.368352789,7,2,0.168307945,0,0,0,0.0
50,2.0,3030.0,0.108874959,3,0,0.89415248,0,0,0,0.0
82,0.0,3140.0,0.136262337,2,0,0.001449928,0,0,0,0.0
65,0.0,4800.0,0.177879608,14,1,0.009596806,0,0,0,0.0
46,3.0,5461.0,0.5715855,10,1,0.654625603,0,0,0,0.0
51,3.0,2250.0,0.50821857,5,1,1.0929557681400022,0,1,4,0.0
52,1.0,2223.0,0.183003597,7,0,0.00478687,0,0,0,0.0
49,3.0,23000.0,0.041146624,11,1,0.106795184,0,0,0,0.0
54,2.0,5000.0,0.00919816,9,0,0.023652341,1,0,0,0.0
64,0.0,5000.0,0.186962607,10,1,0.033848344,0,0,0,0.0
41,0.0,3362.0,0.353256021,12,1,0.025615448,0,0,0,0.0
28,2.0,10000.0,0.302969703,13,2,0.321893372,0,0,0,0.0
61,2.0,5833.0,0.000171409,3,0,0.002057025,0,0,0,0.0
62,0.0,12000.0,0.490125823,15,1,0.385713635,0,0,0,0.0
55,1.0,574.0,0.713043478,1,0,0.9999999,0,0,0,0.0
62,0.0,10050.0,0.236991344,21,1,0.046946353,0,0,0,0.0
62,1.0,6060.0,0.853654512,22,3,0.269328057,0,0,0,0.0
70,0.0,11666.0,0.013028199,5,0,0.069026094,0,0,0,0.0
55,3.0,15000.0,0.229384708,7,1,0.0,0,0,0,0.0
74,,5437.0,0.0,1,0,0.9999999,0,0,0,1.0
59,0.0,5437.0,0.017288946109987127,6,0,0.032654621,0,0,0,1.0
50,3.0,5437.0,0.5107596100790878,9,2,0.06227541,0,0,0,1.0
48,1.0,5437.0,0.3880816626816259,9,2,0.105368974,0,0,0,1.0
68,0.0,5437.0,0.31156887989700205,9,2,0.072470675,0,0,0,1.0
45,2.0,6537.0,0.351330682,10,1,0.298772391,1,0,0,0.0
41,2.0,4250.0,0.423900259,9,1,0.276173569,0,0,0,0.0
47,0.0,5437.0,0.7380908589295567,12,2,0.0,0,0,0,1.0
65,0.0,7583.0,0.038370253,8,0,0.0,0,0,0,0.0
45,2.0,5000.0,0.589282144,16,1,0.210196712,0,0,0,0.0
32,2.0,4949.0,0.278585859,5,1,0.389221557,0,2,0,0.0
24,0.0,1000.0,0.0,0,0,0.9999999,0,0,0,0.0
67,0.0,5437.0,1.2551039176016185,13,5,0.005356952,0,0,0,1.0
46,3.0,5437.0,0.44454662497700936,9,1,0.0,1,0,0,1.0
79,0.0,4000.0,0.206698325,8,0,0.206953429,0,0,0,0.0
39,2.0,1900.0,0.836401894,5,2,0.004845781,0,0,0,0.0
48,0.0,5437.0,0.2896818098215928,2,1,0.0,0,0,0,1.0
38,0.0,3500.0,0.801770923,9,2,0.552453977,0,0,0,0.0
64,0.0,1390.0,0.00790798,17,0,0.0,0,0,0,0.0
70,0.0,4500.0,0.479226838,5,2,0.069338613,0,0,0,0.0
58,0.0,4700.0,0.175494576,15,0,0.062002285,0,0,0,0.0
52,2.0,3100.0,0.127055788,8,0,0.093030741,0,0,0,0.0
63,0.0,6000.0,0.336443926,13,0,0.685697681,0,0,0,0.0
31,0.0,5437.0,0.03788854147507817,2,0,0.9999999,1,0,0,1.0
33,0.0,5437.0,0.008276623137759793,4,0,0.111102881,0,0,0,1.0
38,2.0,4900.0,0.522954499,10,1,0.9999999,0,0,0,0.0
62,0.0,7000.0,0.357377517,11,3,0.115234555,1,0,0,0.0
51,2.0,23000.0,0.201965658,18,1,0.662821632,0,0,0,0.0
76,0.0,2500.0,0.417832867,7,1,0.003106251,0,0,0,0.0
50,3.0,7175.0,0.265328874,6,1,0.292596332,0,0,0,0.0
39,2.0,5000.0,0.367126575,9,0,1.067986403,2,0,2,0.0
47,0.0,9658.0,0.099803292,8,1,0.003867049,0,0,0,0.0
49,0.0,1950.0,0.801127627,4,1,0.978804239,0,0,0,0.0
66,0.0,23000.0,0.111413748,25,5,0.020359573,8,1,0,0.0
68,0.0,3100.0,0.451467269,10,1,0.361806435,0,0,0,0.0
26,0.0,3500.0,0.085118538,2,0,0.9999999,0,0,0,0.0
45,1.0,5806.0,0.167728603,3,0,0.801006419,0,0,0,0.0
57,0.0,2518.0,0.175069472,11,0,0.010226885,0,0,0,0.0
54,1.0,15000.0,0.479634691,16,3,0.147153458,0,0,0,0.0
25,0.0,1920.0,0.0,0,0,0.9999999,0,0,0,0.0
22,0.0,1140.0,0.083260298,1,0,0.9999999,0,0,0,0.0
29,3.0,4400.0,0.217223358,7,0,0.019921544,0,0,0,0.0
48,1.0,7916.0,0.196665404,14,2,0.099193387,0,0,0,0.0
56,2.0,23000.0,0.260669262,26,2,0.320599996,0,0,0,0.0
65,0.0,2833.0,0.643613267,8,2,0.202404033,0,0,0,0.0
51,0.0,11667.0,0.19446349,16,3,0.017686321,0,0,0,0.0
74,0.0,5437.0,0.8469744344307523,14,2,0.195233747,1,2,0,1.0
29,0.0,5400.0,0.547861507,10,2,0.035748528,0,0,0,0.0
39,0.0,1600.0,1.109931293,4,2,0.090090991,0,0,0,0.0
31,1.0,2320.0,0.43171047,6,0,0.944407412,0,0,0,0.0
34,1.0,2501.0,0.638289369,8,1,0.378092332,0,0,0,0.0
70,0.0,5150.0,0.10696952,7,0,0.136526802,0,0,1,0.0
36,2.0,5346.0,0.076678511,4,0,0.128453926,0,0,0,0.0
44,2.0,7916.0,0.600985222,14,4,0.056733358,0,0,0,0.0
38,1.0,7800.0,0.737854121,11,2,0.672717706,1,0,0,0.0
50,2.0,4000.0,0.412646838,7,1,0.976038961,2,0,0,0.0
30,1.0,2547.0,0.080847724,3,0,0.196504652,0,0,0,0.0
62,0.0,5437.0,0.7603457789221998,10,4,0.04721155,0,0,0,1.0
63,0.0,5437.0,0.5365091042854515,20,2,0.089045842,0,0,0,1.0
49,0.0,3000.0,0.014328557,2,0,0.08240168,0,0,0,0.0
39,0.0,5437.0,1.203421004230274,9,3,0.184315593,0,0,0,1.0
51,2.0,12100.0,0.0,9,0,0.9999999,0,0,1,0.0
64,0.0,3000.0,0.41152949,4,1,0.052485245,0,0,0,0.0
51,0.0,7860.0,0.324767841,10,1,0.865904797,0,0,0,0.0
78,0.0,5437.0,0.011403347434246827,1,0,0.207379262,0,0,0,1.0
26,0.0,5437.0,0.009196247930844215,4,0,0.9999999,1,0,0,1.0
67,1.0,1200.0,0.954204829,3,1,0.263048379,0,0,0,0.0
53,0.0,8465.0,0.418969998,10,2,0.536105965,0,0,0,0.0
28,0.0,5437.0,0.023174544785727422,3,0,0.961244137,1,0,0,1.0
61,0.0,10500.0,0.073516808,12,1,0.033254308,0,0,0,0.0
65,0.0,5437.0,0.2497700938017289,5,1,0.013481357,0,0,0,1.0
56,5.0,5437.0,0.392679786647048,10,1,0.017512196,0,0,0,1.0
69,0.0,5500.0,0.070714416,11,0,0.084965632,0,0,0,0.0
56,1.0,5000.0,0.671465707,14,1,0.306894079,1,0,0,0.0
67,0.0,8800.0,0.214066583,8,1,0.915223648,0,0,0,0.0
38,0.0,5437.0,0.4075777082950156,4,1,0.288735563,0,0,0,1.0
41,1.0,2220.0,0.67807294,4,1,0.117906498,0,0,0,0.0
39,0.0,1610.0,0.253258845,3,0,0.760956175,0,1,0,0.0
40,0.0,3500.0,0.975149957,6,2,0.077560349,2,0,0,0.0
43,1.0,5000.0,0.229954009,4,0,0.422661334,0,0,0,0.0
71,1.0,7000.0,0.546064848,11,1,0.918333207,1,0,0,0.0
48,0.0,9900.0,0.305221695,7,1,0.165605642,0,0,0,0.0
40,1.0,9455.0,0.35035956,4,3,0.335851572,0,0,0,0.0
58,0.0,5437.0,0.33842192385506714,7,1,0.078329534,0,0,0,1.0
50,0.0,5437.0,0.5503034761817178,15,3,0.744586747,1,0,0,1.0
59,0.0,1733.0,0.008650519,13,0,0.009415887,0,0,0,0.0
36,0.0,5866.0,0.3499233,15,1,0.046534848,1,0,0,0.0
86,,5437.0,0.0,2,0,0.0,0,0,0,1.0
48,1.0,3534.0,0.329844413,9,2,0.839859553,0,0,0,0.0
64,,5437.0,0.009564097848077983,0,0,0.9999999,0,0,0,1.0
61,0.0,3827.0,0.893155695,15,2,0.215798466,0,0,0,0.0
50,0.0,5437.0,0.0,2,0,0.0,0,0,0,1.0
46,2.0,11800.0,0.179137361,6,1,0.064823269,0,0,0,0.0
68,0.0,5437.0,0.13021887070075408,9,0,0.011217875,0,0,0,1.0
68,0.0,3920.0,0.120632492,11,0,0.02736442,0,0,0,0.0
58,2.0,12000.0,0.119656695,12,2,0.037970228,0,0,0,0.0
70,0.0,7700.0,0.383067134,13,2,0.17790273,1,0,0,0.0
27,,5437.0,0.21408865183005335,3,1,0.0,0,0,0,1.0
63,0.0,9166.0,0.225155449,13,3,0.00252249,0,0,0,0.0
74,0.0,1300.0,0.279016141,11,0,0.000476145,0,0,0,0.0
55,3.0,6000.0,0.795867355,9,2,0.406153651,0,0,0,0.0
55,1.0,5437.0,0.15265771565201397,11,1,0.200959808,0,0,0,1.0
53,2.0,7500.0,0.421810425,11,1,0.215889206,0,0,0,0.0
61,0.0,10500.0,0.176459385,10,1,0.177792888,0,0,0,0.0
68,0.0,15000.0,0.035197653,4,0,0.099090091,0,0,0,0.0
54,2.0,5437.0,0.553246275519588,7,2,0.398128779,0,0,0,1.0
69,0.0,7600.0,0.631232733,9,1,0.60138921,0,0,0,0.0
40,2.0,7000.0,0.48993001,8,1,0.040175714,0,0,0,0.0
32,0.0,2500.0,0.269892043,6,0,0.045383273,0,0,0,0.0
72,0.0,4855.0,0.364085667,13,1,0.878324187,0,0,0,0.0
43,0.0,4898.0,0.614615228,19,1,0.816035215,1,0,0,0.0
27,0.0,820.0,2.4702802109800093,10,2,0.035895924,0,1,0,0.0
82,0.0,6400.0,0.182159038,15,1,0.029174214,0,0,0,0.0
61,,5437.0,1.3121206547728528,8,5,0.022127625,0,0,0,1.0
55,3.0,14383.0,0.170397664,8,1,0.035227025,0,0,0,0.0
61,0.0,5437.0,0.6159646864079455,11,1,0.261418698,0,0,0,1.0
52,1.0,11700.0,0.548414665,10,2,0.841543496,1,0,0,0.0
73,0.0,3000.0,0.096301233,28,0,0.008523814,0,0,0,0.0
62,0.0,1759.0,0.010227273,13,0,0.008449994,0,0,0,0.0
28,1.0,5437.0,0.17987860952731285,9,0,0.167660065,1,0,0,1.0
57,0.0,5666.0,0.244044468,3,1,0.13264898,0,0,0,0.0
43,0.0,11330.0,0.278439679,15,0,0.849114133,0,0,0,0.0
27,0.0,3479.0,0.217816092,4,0,0.197588709,0,0,0,0.0
59,1.0,4146.0,0.843260188,15,3,0.320946726,0,0,0,0.0
80,1.0,5437.0,0.0020231745447857274,3,0,0.013592089,0,0,0,1.0
69,0.0,1529.0,0.975163399,6,1,0.138330707,1,0,0,0.0
36,0.0,5166.0,0.4145539,11,1,0.12244089,0,0,0,0.0
53,1.0,5670.0,0.69634985,14,2,0.336973536,0,0,0,0.0
74,0.0,1600.0,0.0324797,10,0,0.039816443,0,0,0,0.0
53,0.0,7529.0,0.270783533,8,2,0.016089583,0,0,0,0.0
38,1.0,3700.0,0.236422588,8,0,0.435150873,0,0,0,0.0
44,0.0,5437.0,0.6669118999448225,4,1,0.861751766,4,1,1,1.0
59,0.0,1600.0,0.425359151,6,1,0.809213385,0,0,0,0.0
34,1.0,2083.0,0.250479846,6,0,0.068929544,0,0,0,0.0
51,3.0,4900.0,0.314629667,7,1,0.0,0,0,0,0.0
21,0.0,929.0,0.004301075,2,0,0.136863137,0,0,0,0.0
29,1.0,8916.0,0.24862622,12,2,0.0,0,0,0,0.0
61,,5437.0,0.0003678499172337686,5,0,0.003396098,0,0,0,1.0
52,0.0,2800.0,1.176008568,16,2,0.697942736,0,0,0,0.0
56,0.0,5437.0,1.0577524370057017,16,3,0.000249988,0,0,0,1.0
29,0.0,5437.0,0.686959720434063,12,1,0.4426569,0,0,0,1.0
44,4.0,2112.0,0.922858495,3,1,0.975261656,1,0,3,0.0
65,0.0,5100.0,0.042932758,8,0,0.00283099,0,0,0,0.0
66,1.0,5050.0,0.431003762,14,1,0.021083536,0,0,0,0.0
31,2.0,10037.0,0.253038454,13,2,0.062492188,0,0,0,0.0
54,2.0,9666.0,0.253646426,7,1,0.184794314,1,0,0,0.0
65,0.0,6666.0,0.0059997,4,0,0.025647673,0,0,0,0.0
52,0.0,5500.0,0.185602618,6,1,0.004618381,0,0,0,0.0
51,2.0,11833.0,0.241254014,10,1,0.0,0,0,0,0.0
50,3.0,4300.0,0.653103929,9,2,0.133143343,0,0,0,0.0
44,4.0,5500.0,0.323032176,11,1,0.370253466,0,0,0,0.0
47,4.0,4950.0,0.363158958,8,1,0.462307484,2,0,0,0.0
63,0.0,5437.0,0.0434062902335847,7,0,0.432785451,0,0,0,1.0
62,0.0,19000.0,0.096679122,14,0,0.494544587,2,0,0,0.0
45,3.0,8059.0,0.862406948,11,2,0.754544765,0,0,0,0.0
45,4.0,10000.0,0.03719628,2,0,0.050143895,0,0,0,0.0
37,0.0,7000.0,0.218683045,11,1,0.262942404,0,0,0,0.0
47,1.0,3998.0,0.294573643,5,1,0.204718113,1,0,0,0.0
43,3.0,5437.0,1.0719146588192017,14,2,0.152410133,0,0,0,1.0
52,0.0,2583.0,0.934210526,8,1,0.146918163,0,0,0,0.0
51,2.0,1761.0,0.430760499,10,0,0.422467288,0,0,0,0.0
49,0.0,3400.0,0.11084975,7,0,0.044638872,0,0,0,0.0
79,0.0,3156.0,0.011719987,6,0,0.022113564,0,0,0,0.0
58,0.0,5437.0,0.3130402795659371,6,1,0.021630104,0,0,0,1.0
56,3.0,6000.0,0.705882353,6,2,0.536025776,0,0,0,0.0
43,2.0,7500.0,0.193707506,4,1,0.140534966,0,0,0,0.0
42,4.0,11705.0,0.079873569,12,1,0.036107639,0,0,0,0.0
64,0.0,8188.0,0.477347661,22,3,0.172705024,0,0,0,0.0
25,0.0,5437.0,0.06510943535037704,8,0,0.581311306,1,0,0,1.0
50,2.0,6450.0,0.607812742,5,2,0.656063997,0,0,0,0.0
64,2.0,6344.0,0.428053586,20,1,0.103567356,0,0,0,0.0
54,2.0,1600.0,0.894440974,2,1,0.9999999,1,1,0,0.0
52,2.0,5604.0,0.285994648,9,1,0.003690934,0,0,0,0.0
56,2.0,4000.0,0.298925269,4,0,0.720239399,0,0,0,0.0
69,0.0,23000.0,0.058660176,22,2,0.427311661,1,0,0,0.0
78,0.0,3023.0,0.380621693,3,1,0.516648335,0,0,0,0.0
74,0.0,8750.0,0.679922295,9,4,0.0,1,0,0,0.0
55,0.0,10420.0,0.410133385,5,2,0.525024999,0,0,0,0.0
53,2.0,10300.0,0.292398796,13,1,0.228886329,0,0,0,0.0
44,3.0,6000.0,0.278786869,8,1,0.078863318,0,0,0,0.0
76,0.0,5437.0,0.2170314511679235,5,1,0.147352918,0,0,0,1.0
53,2.0,5600.0,0.683985003,17,1,0.533875932,0,0,0,0.0
49,2.0,15342.0,0.338721241,9,1,0.073314602,0,0,0,0.0
66,1.0,8000.0,0.323834521,8,1,0.102048299,0,0,0,0.0
53,0.0,5437.0,0.40868125804671696,3,1,0.9999999,0,0,0,1.0
34,0.0,8333.0,0.206383489,5,1,0.066611829,0,0,0,0.0
48,2.0,1800.0,0.084397557,11,0,0.116334546,0,0,0,0.0
51,0.0,7200.0,0.277461464,9,2,0.173090659,0,0,0,0.0
31,0.0,5437.0,0.42854515357734047,12,1,0.367155961,0,0,0,1.0
47,0.0,3932.0,0.721078057,20,2,0.278252617,0,0,0,0.0
64,0.0,5437.0,0.23579179694684568,15,0,0.195114402,0,0,0,1.0
59,0.0,2900.0,0.246811444,3,0,0.0,0,0,0,0.0
66,0.0,2400.0,0.630154102,13,1,0.00075268,0,0,0,0.0
55,1.0,5041.0,0.3500595,6,1,0.162951934,0,0,0,0.0
46,3.0,9191.0,0.429503916,4,2,0.0,0,0,0,0.0
31,0.0,5800.0,0.036890191,3,0,0.058780754,0,0,0,0.0
58,0.0,2800.0,0.425562299,10,1,0.451694542,0,0,0,0.0
66,2.0,8585.0,0.480433263,13,2,0.217366646,0,0,0,0.0
72,0.0,5200.0,0.511247837,14,2,0.096599339,0,0,0,0.0
66,1.0,3466.0,0.199019325,6,1,0.001440829,0,0,0,0.0
31,0.0,11502.0,0.067808398,4,1,0.0,0,0,0,0.0
59,0.0,6124.0,0.80244898,18,4,0.416026031,0,0,0,0.0
54,2.0,10800.0,0.351171188,18,2,0.152825079,2,0,0,0.0
58,0.0,10700.0,0.181852163,7,1,0.851031053,0,0,0,0.0
58,2.0,5700.0,0.644974566,19,1,0.088432877,1,0,0,0.0
29,0.0,5166.0,0.05380298,5,0,0.006743199,0,0,0,0.0
47,2.0,2275.0,0.543497364,9,0,0.502021133,1,0,0,0.0
60,0.0,8247.0,0.232056256,6,1,0.067767493,0,0,0,0.0
23,0.0,1100.0,0.008174387,2,0,0.337325349,0,0,0,0.0
37,0.0,6120.0,0.464629962,4,2,0.294453267,0,0,0,0.0
74,0.0,5437.0,1.0627184108883576,12,2,0.216335316,0,0,0,1.0
81,0.0,1500.0,0.00532978,11,0,0.004810724,0,0,0,0.0
53,0.0,5437.0,0.42284347986021703,10,2,0.00017621,0,0,0,1.0
63,0.0,8694.0,0.087981599,7,2,0.302433234,0,0,0,0.0
47,2.0,6783.0,0.539946934,11,1,0.553633691,0,0,0,0.0
48,0.0,9800.0,0.282930313,7,1,0.01359268,1,0,0,0.0
81,0.0,7500.0,0.358885482,5,2,0.570547648,0,0,0,0.0
72,0.0,5437.0,0.2497700938017289,6,2,0.1037517,0,0,0,1.0
65,1.0,5437.0,0.6154129115320949,14,3,0.425549348,0,0,0,1.0
72,0.0,6671.0,0.264388489,14,0,0.702287049,0,0,0,0.0
53,0.0,5000.0,0.173965207,6,1,0.006817227,0,0,0,0.0
77,,5437.0,0.1585433143277543,3,1,0.0,0,0,0,1.0
30,,5437.0,0.232113297774508,11,2,0.06621649,0,0,0,1.0
46,2.0,9895.0,0.204426031,5,1,0.083383323,0,0,0,0.0
62,2.0,12778.0,0.271069724,9,2,0.153186829,0,0,0,0.0
47,0.0,5437.0,0.4805959168659187,3,2,0.004753319,0,0,0,1.0
59,3.0,5437.0,0.7778186499908037,24,2,0.593381904,0,0,0,1.0
52,2.0,15819.0,0.309924147,14,4,0.78989011,0,0,0,0.0
37,1.0,10114.0,0.292239249,7,1,0.337664104,0,0,0,0.0
60,0.0,5000.0,0.099380124,10,0,0.010844561,0,0,0,0.0
57,1.0,5437.0,0.5026669118999448,7,1,0.721859938,0,0,0,1.0
74,0.0,5437.0,0.007908773220526025,2,0,0.145585441,0,0,0,1.0
38,0.0,500.0,2.4702802109800093,6,1,0.074953263,1,0,0,0.0
43,0.0,4700.0,0.524781961,11,1,0.01011274,0,0,0,0.0
102,0.0,5437.0,0.0,12,0,0.0,0,0,0,1.0
52,0.0,8667.0,0.72092755,16,3,0.017995812,0,0,0,0.0
62,0.0,4680.0,0.236060671,10,1,0.97980202,0,0,0,0.0
61,0.0,5437.0,0.11881552326650727,5,1,0.009363922,0,0,0,1.0
65,0.0,1800.0,0.232093282,6,0,0.801735522,1,0,0,0.0
24,,5437.0,0.09564097848077985,2,0,0.0,0,0,0,1.0
35,4.0,1800.0,0.222654081,1,0,0.9999999,1,0,0,0.0
49,3.0,9040.0,0.251631457,22,1,0.20151423,0,0,0,0.0
50,0.0,7833.0,0.126116926,4,1,0.9999999,1,0,1,0.0
45,0.0,6250.0,0.177411614,11,0,0.587950391,0,0,0,0.0
53,1.0,10200.0,0.175374963,8,1,0.336605818,1,0,0,0.0
45,3.0,10050.0,0.483334992,7,3,0.094228957,0,0,0,0.0
43,0.0,5437.0,0.23045797314695604,7,0,0.670043714,0,0,0,1.0
66,0.0,4800.0,0.592376588,11,1,0.046290342,0,0,0,0.0
65,0.0,9800.0,0.333129273,8,2,0.9768474,0,0,0,0.0
60,0.0,7760.0,0.41863162,9,1,0.184128777,0,0,0,0.0
56,2.0,11757.0,0.032148325,12,1,0.061320699,0,0,0,0.0
86,0.0,4258.0,0.085700869,6,0,0.049508911,0,0,0,0.0
59,1.0,8442.0,0.439417269,13,2,0.059921676,0,0,0,0.0
48,1.0,6508.0,0.574281764,22,1,0.768749627,0,0,0,0.0
87,0.0,5126.0,0.000195046,4,0,0.00236725,0,0,0,0.0
52,0.0,5437.0,0.002391024462019496,1,0,0.029598027,0,0,0,1.0
45,3.0,16666.0,0.464870703,15,4,0.096900044,0,0,0,0.0
46,3.0,17084.0,0.314135206,17,3,0.472108248,0,0,0,0.0
51,1.0,9900.0,0.11019089,8,1,0.045590367,0,0,0,0.0
45,3.0,9000.0,0.013220753,3,0,0.575346379,1,0,1,0.0
58,0.0,5437.0,0.25491999264300164,8,0,0.907610398,0,0,0,1.0
83,0.0,5343.0,0.178892216,6,1,0.030508536,0,0,0,0.0
48,3.0,9900.0,0.723058277,7,4,0.037825372,0,0,0,0.0
57,1.0,8750.0,0.41755228,13,1,0.382563426,0,0,0,0.0
31,1.0,7916.0,0.294429708,10,2,0.126115638,0,0,0,0.0
46,5.0,23000.0,0.297987584,5,2,0.01549845,1,0,0,0.0
52,2.0,4000.0,0.801549613,12,3,0.021825138,0,0,0,0.0
44,2.0,8000.0,0.315585552,6,1,0.127133474,0,0,0,0.0
34,0.0,2781.0,0.278576564,4,0,0.354353408,0,0,0,0.0
28,0.0,2000.0,0.225387306,4,0,0.177974575,0,0,0,0.0
38,0.0,4416.0,0.908082409,8,1,0.0,1,0,0,0.0
63,0.0,4040.0,0.275179411,9,1,0.0,0,0,0,0.0
58,0.0,11673.0,0.200788076,8,2,0.305379641,0,0,0,0.0
42,0.0,5437.0,0.5116792348721722,13,1,0.0,0,0,0,1.0
76,0.0,2666.0,0.002999625,8,0,0.011079557,0,0,0,0.0
63,1.0,5039.0,0.576190476,9,1,0.388853412,0,0,0,0.0
45,0.0,9800.0,0.27211509,11,2,0.440895294,1,0,0,0.0
40,0.0,7112.0,0.532405455,10,3,0.03131727,0,0,2,0.0
52,2.0,12700.0,0.432643099,6,2,0.669830354,0,0,0,0.0
72,0.0,17000.0,0.069937063,11,0,0.040385042,0,0,0,0.0
68,0.0,8328.0,0.002881498,8,0,0.007864284,0,0,0,0.0
80,1.0,7775.0,0.323173868,21,1,0.002485925,1,0,0,0.0
